"","cluster","gene","avg_log2FC_vs_full_dataset","p_val","p_val_corrected","pct_of_cells_in_cluster_expressing_gene","pct_of_cells_in_dataset_expressing_gene"
"1712","2","Hmgb2",1.60022882296048,3.98476587808474e-128,8.53098526839162e-124,1,0.41
"1713","2","H2afv",1.254466871059,6.6831721391046e-118,1.4308003232609e-113,1,0.588
"1714","2","Cenpf",0.79891181985285,1.1500708227243e-116,2.46218662437046e-112,0.784,0.014
"1715","2","Mki67",0.84183098931802,6.00381066588662e-116,1.28535582545967e-111,0.845,0.022
"1716","2","Smc2",0.900824492433925,3.19965358438519e-108,6.85013835881026e-104,0.897,0.039
"1717","2","Hist1h1e",1.29612317325446,4.67281068584288e-104,1.0004020397321e-99,0.938,0.089
"1718","2","Cdc20",0.907282005249936,5.28700406321192e-100,1.13189469989304e-95,0.835,0.033
"1719","2","Krt15",2.61696065376583,1.85241833585288e-96,3.96584241522743e-92,0.907,0.096
"1720","2","Lgals7",2.2187264499927,8.7511108843404e-88,1.87352532922844e-83,0.887,0.118
"1721","2","Hist1h2ap",0.919021704485796,3.79466068709242e-84,8.12398906499617e-80,0.608,0.013
"1722","2","Adh7",1.03124151461011,2.85061494125388e-83,6.10288152773043e-79,0.887,0.085
"1723","2","Wfdc18",2.33485258263917,4.60930041921826e-83,9.86805126750437e-79,0.784,0.043
"1724","2","Tyms",0.804221123332066,5.18126072584844e-82,1.10925610879689e-77,0.918,0.09
"1725","2","Krt17",2.34434927438236,1.98010146130308e-79,4.23919921850376e-75,0.907,0.153
"1726","2","Gpx2",0.962988111126911,2.65885335585966e-78,5.69233914955995e-74,0.619,0.023
"1727","2","Cks1b",1.01808380045296,3.67363648206803e-78,7.86488834445945e-74,0.979,0.187
"1728","2","Smc4",0.945154067489825,3.97716962784711e-78,8.51472245625787e-74,0.907,0.101
"1729","2","Fabp5",1.9107688686045,8.13208653100975e-76,1.74099840542388e-71,0.969,0.376
"1730","2","Plek2",0.978798251704739,8.25431388001023e-74,1.76716605857139e-69,0.897,0.1
"1731","2","Ckmt1",0.995803414451825,6.79490951412113e-72,1.45472217787819e-67,0.856,0.098
"1732","2","Cks2",0.955188054103822,3.57541590530722e-71,7.65460791167222e-67,0.969,0.162
"1733","2","Cenpa",0.871262896339152,4.03277442183196e-71,8.63376675970003e-67,0.825,0.077
"1734","2","Dsp",1.01123013625045,1.40031969917638e-70,2.9979444439667e-66,0.918,0.123
"1735","2","Anxa8",0.949518567569731,5.67784439641417e-70,1.21556970682831e-65,0.907,0.123
"1736","2","Krt7",1.07810617994493,5.85309225453513e-69,1.25308852077343e-64,0.68,0.036
"1737","2","Selenoh",0.95498431339174,1.09564756895948e-68,2.34567188038535e-64,0.979,0.259
"1738","2","Cdcp1",0.80667765655051,2.30846727374062e-68,4.9421975863513e-64,0.866,0.1
"1739","2","Col17a1",0.917937490618417,1.33969438379217e-67,2.86815170626065e-63,0.876,0.123
"1740","2","Epcam",1.83052467322145,1.67578548129746e-67,3.58768913690973e-63,0.907,0.158
"1741","2","Aqp3",1.26691584987342,1.8823845411738e-67,4.02999706419899e-63,0.918,0.132
"1742","2","S100a14",1.44157604481147,4.21253733826953e-67,9.01862118750123e-63,0.887,0.121
"1743","2","Serpinb5",1.38532698862498,9.59829591586802e-67,2.05489917262818e-62,0.897,0.121
"1744","2","Fxyd3",1.70090410313449,4.62511861943323e-66,9.90191645234461e-62,0.918,0.196
"1745","2","Krt14",1.84113323502375,9.21349953818842e-66,1.97251811613076e-61,0.948,0.242
"1746","2","Urah",1.08082588495979,1.77724583484111e-65,3.80490560781133e-61,0.907,0.138
"1747","2","Krt5",1.75680585525669,1.81976917532411e-65,3.89594382745139e-61,0.918,0.16
"1748","2","Tacstd2",1.48130074827822,3.25655488468414e-65,6.97195835262029e-61,0.918,0.138
"1749","2","Pkp3",0.817403205533719,5.95471846343812e-65,1.27484567583747e-60,0.907,0.133
"1750","2","S100a11",1.23745116962163,1.59984205942509e-64,3.42510186502317e-60,1,0.879
"1751","2","BC100530",1.56622442179882,2.83144803168799e-63,6.06184709104082e-59,0.876,0.122
"1752","2","Cldn4",1.57584401653469,8.1703624234618e-63,1.74919289123894e-58,0.897,0.134
"1753","2","Plet1",1.60669260096438,2.34824465643609e-62,5.02735698496402e-58,0.897,0.143
"1754","2","Spint1",0.81574334818718,3.10814126430629e-61,6.65421963275334e-57,0.814,0.096
"1755","2","Rab25",0.807901059312818,4.04324044617996e-61,8.65617347122668e-57,0.814,0.098
"1756","2","Cbr2",0.937648573274946,6.60240013193103e-61,1.41350784424512e-56,0.897,0.142
"1757","2","Krt6a",1.56021739039974,9.3228549199867e-61,1.99593000981995e-56,0.856,0.121
"1758","2","Wfdc2",1.23456185194,2.11355361916977e-60,4.52490694328056e-56,0.887,0.139
"1759","2","Lama3",1.05549815682364,3.31619650326153e-60,7.09964509383261e-56,0.876,0.132
"1760","2","Dynap",1.03883574613728,5.49592543395939e-60,1.17662267615637e-55,0.68,0.05
"1761","2","Hmgb1",0.857804679564984,9.06963533963158e-60,1.94171822986173e-55,1,0.841
"1762","2","Gsta3",0.887507310621338,1.96120178825025e-59,4.19873690846496e-55,0.897,0.15
"1763","2","Gpha2",1.40559475853243,9.0025325143711e-59,1.92735218600171e-54,0.897,0.163
"1764","2","Gjb4",0.833900877959799,1.89672362281814e-58,4.06069560409136e-54,0.845,0.123
"1765","2","Aldh1a3",1.07585338048952,2.92711867207872e-57,6.26666836505333e-53,0.784,0.094
"1766","2","Sfn",1.63239587576492,6.38610073130205e-57,1.36720030556446e-52,0.918,0.262
"1767","2","Pir",0.901413546175462,5.36779744937385e-56,1.14919175593645e-51,0.876,0.174
"1768","2","Bok",0.814052974847586,8.41102232347346e-56,1.80071576923243e-51,0.948,0.205
"1769","2","Cldn7",1.28455391838597,1.12260813138993e-55,2.40339174849271e-51,0.804,0.108
"1770","2","Itga6",0.834204305638243,1.7510072525237e-55,3.74873142692798e-51,0.928,0.188
"1771","2","Adrb2",0.929658287067543,5.74087454721515e-55,1.22906383181329e-50,0.918,0.182
"1772","2","Sbsn",1.25525258886117,1.12975680707228e-54,2.41869634826105e-50,0.691,0.07
"1773","2","Tppp3",1.05272538869882,2.44954712726038e-54,5.24423544475174e-50,0.928,0.209
"1774","2","Krt16",1.15137595604492,1.59049245897773e-53,3.40508530542543e-49,0.876,0.16
"1775","2","Areg",1.12530696733333,6.79415551773287e-53,1.45456075479143e-48,0.814,0.132
"1776","2","Anp32b",0.850897004739207,1.66365836598477e-51,3.56172619573679e-47,1,0.658
"1777","2","Pttg1",0.855866765184974,5.48554541767289e-51,1.17440041846959e-46,0.876,0.17
"1778","2","Perp",1.27675871576121,3.82275536937929e-50,8.18413697030412e-46,0.948,0.293
"1779","2","Fgfbp1",0.925299687108675,2.21241934326829e-48,4.73656857200308e-44,0.701,0.09
"1780","2","H2afz",0.897989588002035,5.6692161790054e-48,1.21372249176327e-43,1,0.958
"1781","2","Ifi202b",1.09425195421857,1.15735761830415e-47,2.47778692502735e-43,0.928,0.236
"1782","2","Atp5g2",0.814802871226684,1.37960109346993e-46,2.95358798100976e-42,1,0.768
"1783","2","S100a6",1.32071992638157,4.8771548945535e-46,1.04415009137496e-41,1,0.851
"1784","2","Spint2",0.936299641506982,3.680735738799e-45,7.88008714319478e-41,0.938,0.31
"1785","2","Klf5",0.997287626730307,8.54434631787839e-44,1.82925910319459e-39,0.907,0.302
"1786","2","Actg1",1.07045286545683,6.36973053320081e-43,1.36369560985296e-38,1,0.976
"1787","2","Krt8",1.16735350478699,1.55165722772712e-42,3.32194295884099e-38,0.557,0.05
"1788","2","Hmgn2",0.848318773347804,1.59689072694226e-42,3.41878335731069e-38,0.99,0.468
"1789","2","Anxa2",0.984476379283798,1.4685863268445e-41,3.1440964671414e-37,1,0.84
"1790","2","S100a10",1.03665068185648,3.55626479253119e-40,7.61360729433003e-36,0.99,0.745
"1791","2","Apoc1",0.948654566628429,4.98396282038487e-40,1.0670166002162e-35,0.639,0.087
"1792","2","Anxa1",1.09538760172147,1.64123601157093e-39,3.5137221771722e-35,0.99,0.767
"1793","2","Capg",0.904189270226426,2.22014717282185e-39,4.75311308229429e-35,0.948,0.447
"1794","2","S100a16",0.850260214941058,5.02087574295443e-39,1.07491928780911e-34,0.959,0.378
"1795","2","Sprr1a",0.820971879838799,6.80624329836045e-38,1.45714862774599e-33,0.515,0.052
"1796","2","F3",1.13964603486044,1.19536498479291e-36,2.55915689594313e-32,0.938,0.412
"1797","2","Slpi",1.05956714563331,1.27887127988661e-35,2.73793552310924e-31,0.536,0.063
"1798","2","Cstb",0.87663225404214,4.27412702370375e-30,9.15047854504736e-26,1,0.872
"1799","2","Lgals3",0.905664102562974,7.8342121505626e-28,1.67722647931395e-23,0.938,0.472
"1800","2","1600014C10Rik",1.13045200535486,2.71384718721192e-27,5.810075443102e-23,0.526,0.095
"1801","3","Gsto1",3.02019666179385,0,0,1,0.388
"1802","3","Ifitm1",2.84084477065491,8.90561015608047e-297,1.90660207831527e-292,0.99,0.336
"1803","3","Krt15",3.64096653889253,2.02213033128295e-276,4.32917882624367e-272,0.965,0.091
"1804","3","Pglyrp1",3.00758195132619,4.98667454511112e-264,1.06759715336284e-259,0.838,0.056
"1805","3","Calml3",2.55546362149191,9.45962817233401e-259,2.02521179541499e-254,0.99,0.099
"1806","3","S100a14",2.2109817872661,4.85169015954947e-244,1.03869834625795e-239,0.985,0.116
"1807","3","Krt6a",2.71100088777756,9.92955950619355e-241,2.12581939468098e-236,0.985,0.116
"1808","3","Rab25",1.56915812504072,4.63444439445813e-234,9.92188200409541e-230,0.97,0.093
"1809","3","BC100530",2.83717460044928,1.02114503768014e-233,2.18616941116942e-229,0.975,0.117
"1810","3","Cbr2",2.11962679876428,6.35733532877339e-233,1.36104192053709e-228,0.965,0.138
"1811","3","Krt19",2.34553852582001,2.25162699692307e-232,4.82050823771259e-228,0.702,0.012
"1812","3","Pdzk1ip1",1.71125216714151,6.96703566263225e-231,1.49157266501294e-226,0.879,0.046
"1813","3","Cwh43",1.11168407370926,5.52168181516497e-223,1.18213685980867e-218,0.864,0.055
"1814","3","Krt6b",2.81122734716763,1.82264702529339e-222,3.90210501645063e-218,0.798,0.04
"1815","3","Elf3",1.57326423661141,2.95113491641303e-222,6.31808474254866e-218,0.843,0.054
"1816","3","S100a11",1.60382302985291,1.76230773837338e-217,3.77292463708357e-213,1,0.878
"1817","3","Slc6a14",1.70460397253504,1.41600174979756e-215,3.03151814614159e-211,0.854,0.044
"1818","3","Cldn7",2.23066629209775,1.80619414685391e-215,3.86688104899954e-211,0.975,0.103
"1819","3","Cldn3",1.32699510091715,4.75033757738788e-209,1.01699977194297e-204,0.702,0.017
"1820","3","Rbp2",1.90707755058155,2.17768560494499e-201,4.66220711162672e-197,0.778,0.037
"1821","3","Pir",1.25776246641041,5.09747885354575e-198,1.09131924775561e-193,0.879,0.17
"1822","3","Spint1",1.32616695090047,4.28470384530523e-196,9.17312246241397e-192,0.955,0.091
"1823","3","Rhov",1.22842432134499,9.53346171734481e-196,2.04101881906635e-191,0.884,0.074
"1824","3","Serpinb3a",1.49192920589716,5.51615349131489e-191,1.1809533009556e-186,0.53,0.002
"1825","3","Aldh1a3",1.90846644343218,3.65003681722325e-186,7.81436382199325e-182,0.828,0.089
"1826","3","Dsc2",1.32847695691011,1.88346749311158e-185,4.03231555600257e-181,0.889,0.103
"1827","3","Perp",2.10782365052921,1.9340623432506e-185,4.1406340706652e-181,0.99,0.29
"1828","3","Tacstd2",2.16264080245193,3.24757529305121e-185,6.95273394489333e-181,0.985,0.134
"1829","3","Gsta4",2.08089456247355,1.32244050887862e-183,2.83121288545824e-179,1,0.581
"1830","3","Tmprss11g",1.34182950250585,9.09283571582568e-181,1.94668519840112e-176,0.949,0.101
"1831","3","Mal",2.62054157772638,1.85934359814057e-179,3.98066870925915e-175,0.879,0.078
"1832","3","Plet1",2.25675524233299,3.32451554331758e-179,7.11745532668861e-175,0.985,0.138
"1833","3","Krt13",2.17236242474604,9.58800618313449e-179,2.05269624374726e-174,0.596,0.014
"1834","3","Ckmt1",1.09147896907552,6.34267855140555e-177,1.35790405107041e-172,0.929,0.093
"1835","3","Ceacam1",1.27998444659056,2.35422979847853e-175,5.04017057556269e-171,0.899,0.091
"1836","3","Krt4",1.60668314813535,1.30554393744059e-170,2.79503901566656e-166,0.54,0.009
"1837","3","Krt7",1.45737434595799,1.52936598673678e-169,3.27421964100476e-165,0.742,0.032
"1838","3","Lmo7",1.41992742812273,3.01302934400878e-169,6.4505945225884e-165,0.96,0.155
"1839","3","Crb3",1.20050324657832,8.16694910947978e-169,1.74846213484853e-164,0.919,0.099
"1840","3","Cldn4",2.4226291392021,9.55680380312197e-169,2.04601612621038e-164,0.929,0.13
"1841","3","Capg",1.37026990597857,1.37389248276414e-165,2.94136641634975e-161,0.995,0.444
"1842","3","Krt5",2.17681790485776,3.6131322485483e-162,7.73535483091705e-158,0.965,0.155
"1843","3","S100a16",1.41158030225051,1.71960336849118e-159,3.68149885160277e-155,0.96,0.375
"1844","3","Trim29",1.11914003086401,1.33641895635654e-156,2.86113934366372e-152,0.889,0.097
"1845","3","Mxd1",1.46963587441422,3.80459705699835e-156,8.14526183932776e-152,0.939,0.183
"1846","3","Upk3bl",2.12374622843797,1.11811413363416e-155,2.39377054869738e-151,0.929,0.112
"1847","3","Dsp",1.49795384842287,5.776272563692e-155,1.23664219316082e-150,0.924,0.119
"1848","3","Ikzf2",1.1275732833286,6.55009739773074e-154,1.40231035188018e-149,0.864,0.099
"1849","3","Lypd3",1.35500614685474,7.55116654471492e-153,1.61662924555802e-148,0.919,0.105
"1850","3","Fxyd3",1.7368393716482,3.08713149493956e-152,6.60923981751611e-148,0.98,0.191
"1851","3","Krt17",2.40392211212944,1.22515228067388e-151,2.62292851769471e-147,0.914,0.149
"1852","3","Anxa1",1.88782614417628,1.96318428713088e-150,4.20298124031851e-146,0.975,0.766
"1853","3","S100a6",1.71944105419548,6.63875687228897e-148,1.42129145878835e-143,1,0.85
"1854","3","Anxa2",1.38099826339979,7.58991228571824e-148,1.62492432124942e-143,1,0.84
"1855","3","Tmprss11b",1.16600990985427,3.34611760417228e-147,7.16370317877243e-143,0.884,0.101
"1856","3","Ovol1",1.12171424277951,3.98050267497459e-147,8.52185817685311e-143,0.828,0.078
"1857","3","Irf6",1.2556312604227,3.28439467893885e-146,7.03156056814018e-142,0.889,0.103
"1858","3","Gk",1.10833170459855,5.77269126890245e-146,1.23587547375933e-141,0.879,0.144
"1859","3","Epcam",1.87039552027596,1.32698394587565e-144,2.84093992972517e-140,0.949,0.153
"1860","3","Aqp3",1.73543180350712,1.5269614828125e-144,3.26907183855327e-140,0.909,0.128
"1861","3","Ifi202b",1.92893524862996,2.00516179531947e-143,4.29285088759945e-139,0.975,0.232
"1862","3","Sbsn",1.56056208431162,3.73913747256174e-139,8.00511941500743e-135,0.702,0.066
"1863","3","Anxa8",1.21330429542645,2.04916734667551e-137,4.38706237249759e-133,0.899,0.119
"1864","3","Spint2",1.21473085166029,2.34557560596503e-137,5.02164281481054e-133,0.98,0.306
"1865","3","Serpinb5",1.35441751834652,2.68335376961743e-137,5.74479208537396e-133,0.899,0.117
"1866","3","Krt16",2.1968722277749,2.96396500082994e-134,6.34555267027682e-130,0.899,0.156
"1867","3","Fgfbp1",1.475046764032,2.34619625832977e-133,5.0229715694582e-129,0.818,0.086
"1868","3","Sfn",1.73358486057222,4.3309837219914e-133,9.2722030504114e-129,0.975,0.258
"1869","3","Pycard",1.08200829948561,1.25458183672553e-129,2.68593425424569e-125,0.854,0.138
"1870","3","Urah",1.52506164093572,1.52115893927302e-129,3.25664917308961e-125,0.904,0.133
"1871","3","Csta1",1.45684863029936,4.7369665678326e-128,1.01413717250728e-123,0.702,0.054
"1872","3","Klf5",1.21314508649717,1.92537461800135e-126,4.12203451967908e-122,0.97,0.299
"1873","3","Muc4",1.24008618225385,2.03361421542995e-125,4.35376467381397e-121,0.404,0.004
"1874","3","Gsta3",1.13394618118642,2.26206003216673e-125,4.84284432286575e-121,0.909,0.146
"1875","3","Shroom3",1.19410794191384,6.14191012939795e-124,1.31492153960281e-119,0.828,0.115
"1876","3","Wfdc2",1.42454050216871,1.5747781566616e-121,3.37144255559682e-117,0.879,0.135
"1877","3","Prdx5",1.10202137518204,7.32959819936452e-121,1.56919367850195e-116,0.985,0.709
"1878","3","Actg1",1.27960654142998,1.3560059341537e-118,2.90307310442966e-114,1,0.976
"1879","3","Lgals3",1.46541648742009,1.32317435032227e-111,2.83278396660495e-107,0.995,0.469
"1880","3","Ndufa4",1.12369456767313,1.32457961970396e-110,2.8357925078242e-106,0.995,0.837
"1881","3","Hopx",1.71525931918509,5.37613981844772e-108,1.15097777373147e-103,0.641,0.072
"1882","3","Sprr1a",2.20516884228862,1.502380676383e-106,3.21644679006836e-102,0.601,0.049
"1883","3","Krt14",1.67782940461331,1.82277599738483e-105,3.90238113280119e-101,0.914,0.238
"1884","3","Prss27",1.49814134345499,2.08769224777027e-105,4.46954033325138e-101,0.364,0.007
"1885","3","S100a10",1.41896380637263,5.58197376463412e-102,1.19504476327052e-97,1,0.744
"1886","3","Slpi",2.01593977244964,1.1806921332013e-100,2.52774378797066e-96,0.636,0.06
"1887","3","Gm9573",1.31636233887808,3.31418292672066e-99,7.09533422781625e-95,0.399,0.012
"1888","3","Areg",1.15640517121465,3.64999699657514e-98,7.81427856996773e-94,0.793,0.128
"1889","3","Wfdc18",1.59421800430439,3.20114700720755e-96,6.85333562773064e-92,0.566,0.042
"1890","3","Krt8",1.40194368254234,1.69739870025402e-94,3.63396087737383e-90,0.571,0.047
"1891","3","Asprv1",3.52655127690734,1.08090098660814e-89,2.31410092222937e-85,0.409,0.027
"1892","3","Upk1b",1.1833074908886,2.61248868368268e-88,5.59307702289625e-84,0.636,0.079
"1893","3","Hs3st1",1.18188700346092,4.97608473318425e-88,1.06532998052742e-83,0.742,0.129
"1894","3","Ly6a",1.3056380399166,1.48257135671416e-77,3.17403701758935e-73,0.823,0.204
"1895","3","1600014C10Rik",1.42164318095109,2.99061027709552e-77,6.4025975422338e-73,0.621,0.092
"1896","3","Fabp5",1.3177646530487,1.48675923040054e-69,3.18300283636451e-65,0.859,0.374
"1897","3","Prss22",1.95204695122735,4.70136060338053e-69,1.00651429157774e-64,0.424,0.034
"1898","3","Serpinb2",1.19636235063805,3.86120550443185e-67,8.26645486443814e-63,0.399,0.027
"1899","3","Lgals7",1.18948905453383,2.12444406824451e-53,4.54822230570468e-49,0.581,0.117
"1900","3","Aqp5",1.41855359435215,2.50663487335276e-26,5.36645460036093e-22,0.354,0.078
"1901","4","Gpha2",2.90139828232824,0,0,0.99,0.125
"1902","4","Krt14",2.81219260826149,0,0,0.999,0.207
"1903","4","Krt17",2.7743673835053,0,0,0.98,0.116
"1904","4","Wfdc18",2.56073002528267,0,0,0.597,0.019
"1905","4","BC100530",2.46521636023516,0,0,0.903,0.087
"1906","4","Sfn",2.42131608544333,0,0,1,0.228
"1907","4","Lgals7",2.33075402470075,0,0,0.853,0.085
"1908","4","Fabp5",2.31801505948238,0,0,0.983,0.349
"1909","4","Krt15",2.31104578260796,0,0,0.938,0.058
"1910","4","Epcam",2.2046926000571,0,0,0.989,0.12
"1911","4","Fxyd3",2.17097028938861,0,0,0.996,0.159
"1912","4","Plet1",2.13204121161459,0,0,0.992,0.104
"1913","4","Krt5",1.867081688424,0,0,0.998,0.121
"1914","4","Aqp3",1.79479696153465,0,0,0.982,0.094
"1915","4","Ifi202b",1.76261584693433,0,0,0.975,0.202
"1916","4","Cldn4",1.70119099960413,0,0,0.864,0.101
"1917","4","Bok",1.68187137788374,0,0,0.946,0.171
"1918","4","Urah",1.6806434090783,0,0,0.99,0.099
"1919","4","Tacstd2",1.64623903430355,0,0,0.98,0.1
"1920","4","F3",1.63071758478536,0,0,0.963,0.387
"1921","4","Wfdc2",1.62151135621649,0,0,0.923,0.103
"1922","4","Serpinb5",1.61742333057622,0,0,0.987,0.081
"1923","4","S100a6",1.53469560796501,0,0,1,0.844
"1924","4","Areg",1.53329622037776,0,0,0.701,0.107
"1925","4","S100a10",1.50921850731003,0,0,0.999,0.733
"1926","4","Col17a1",1.49875555701392,0,0,0.987,0.083
"1927","4","Lama3",1.42300557502562,0,0,0.957,0.094
"1928","4","Perp",1.40036440805597,0,0,0.992,0.262
"1929","4","Anxa8",1.37960049542348,0,0,0.965,0.084
"1930","4","S100a14",1.36031544509666,0,0,0.913,0.085
"1931","4","Defb1",1.29699205066944,0,0,0.528,0.026
"1932","4","Ifitm1",1.28756329188068,0,0,0.919,0.314
"1933","4","Anxa1",1.26905518679808,0,0,0.999,0.757
"1934","4","Krt16",1.2638147741911,0,0,0.836,0.13
"1935","4","Itga6",1.23361282687216,0,0,0.96,0.153
"1936","4","Efemp1",1.22592735561434,0,0,0.924,0.211
"1937","4","Plek2",1.22445365328784,0,0,0.911,0.063
"1938","4","Krt6a",1.17529886723946,0,0,0.76,0.092
"1939","4","Tgfbi",1.16787026395526,0,0,0.946,0.266
"1940","4","Anxa2",1.16755219109073,0,0,0.998,0.833
"1941","4","S100a11",1.15329526181867,0,0,0.999,0.873
"1942","4","Dsp",1.12336968012185,0,0,0.944,0.086
"1943","4","Adrb2",1.12006275186266,0,0,0.877,0.151
"1944","4","Fermt1",1.11781463697377,0,0,0.823,0.065
"1945","4","Lcn2",1.1076960647072,0,0,0.497,0.027
"1946","4","Apoc1",1.10689910253443,0,0,0.598,0.064
"1947","4","Tmprss11b",1.09975114875038,0,0,0.882,0.07
"1948","4","Sfrp1",1.09852991382043,0,0,0.945,0.248
"1949","4","Eva1a",1.09572805642927,0,0,0.833,0.099
"1950","4","Cbr2",1.08326428992593,0,0,0.871,0.11
"1951","4","Sfr1",1.07677983354838,0,0,0.99,0.776
"1952","4","2610528A11Rik",1.06490630914899,0,0,0.779,0.083
"1953","4","Rpl13",1.05751616139528,0,0,1,0.998
"1954","4","Tmprss11g",1.05309810887857,0,0,0.86,0.073
"1955","4","Rps18",1.05245155550892,0,0,1,0.916
"1956","4","Rpl7",1.05194849330415,0,0,1,0.983
"1957","4","Rps5",1.04795713714294,0,0,1,0.987
"1958","4","Rpl10a",1.04580097946766,0,0,1,0.975
"1959","4","Cdcp1",1.04442739288241,0,0,0.872,0.065
"1960","4","Phlda3",1.04301970736588,0,0,0.939,0.244
"1961","4","Rpl12",1.04013427108763,0,0,1,0.934
"1962","4","Fgfbp1",1.02824150383052,0,0,0.613,0.067
"1963","4","Ppp1r14b",1.01850348084031,0,0,0.996,0.53
"1964","4","Eef1b2",1.01493191791,0,0,0.999,0.915
"1965","4","Hcar2",1.01388241518636,0,0,0.717,0.076
"1966","4","Klf5",1.01197388928334,0,0,0.953,0.273
"1967","4","Rps7",1.00357647688754,0,0,1,0.983
"1968","4","Gm10260",1.00248529205399,0,0,0.995,0.805
"1969","4","Rps20",0.99322208435245,0,0,1,0.994
"1970","4","Rps19",0.98957842599085,0,0,1,0.991
"1971","4","S100a16",0.987006969056534,0,0,0.974,0.352
"1972","4","Rps26",0.977168737230841,0,0,1,0.92
"1973","4","Gjb4",0.968219274128042,0,0,0.808,0.092
"1974","4","Trp63",0.966125535569256,0,0,0.708,0.044
"1975","4","Rplp0",0.960366542138717,0,0,1,0.994
"1976","4","Rpsa",0.960101754578342,0,0,1,0.99
"1977","4","Krt7",0.951524304320484,0,0,0.53,0.015
"1978","4","Rap2b",0.950234603321093,0,0,0.962,0.345
"1979","4","Rps12",0.94742185184197,0,0,1,0.961
"1980","4","Pkp3",0.943222398095922,0,0,0.898,0.098
"1981","4","Rps8",0.937871805763132,0,0,1,0.985
"1982","4","Pxdc1",0.937135233034352,0,0,0.978,0.392
"1983","4","Gsta3",0.935499531474622,0,0,0.911,0.116
"1984","4","Rps4x",0.933209111855532,0,0,1,0.993
"1985","4","Actg1",0.932467180203963,0,0,1,0.975
"1986","4","Rpl28",0.921886511144058,0,0,1,0.982
"1987","4","Rpl32",0.918317524674905,0,0,1,0.989
"1988","4","Rpl36a",0.917129498514907,0,0,0.999,0.895
"1989","4","Cotl1",0.909744513206424,0,0,0.967,0.392
"1990","4","Rpl23",0.908553263646505,0,0,0.999,0.994
"1991","4","Rps3",0.907490413457911,0,0,1,0.991
"1992","4","Cldn7",0.904716528127501,0,0,0.674,0.083
"1993","4","Jun",0.923193523467782,6.92927068292348e-320,1.48348756050709e-315,0.985,0.603
"1994","4","Odc1",0.964001447528219,6.89647193409252e-308,1.47646567636987e-303,0.992,0.838
"1995","4","1600014C10Rik",1.2139682380514,8.04023389596486e-301,1.72133367478712e-296,0.545,0.074
"1996","4","Cyr61",1.03746178201805,9.99060741679394e-286,2.13888914186141e-281,0.906,0.34
"1997","4","Id1",0.961433957742535,9.49886749241666e-267,2.03361254145148e-262,0.915,0.393
"1998","4","Slpi",1.83330210102265,5.47721097030242e-262,1.17261609663205e-257,0.446,0.047
"1999","4","Adm",0.944316137089801,5.29142730402016e-188,1.13284167151768e-183,0.653,0.199
"2000","4","Fst",1.05283620327731,4.52043995716698e-170,9.67780990429878e-166,0.714,0.268
"2001","5","Krt12",4.31202776690167,0,0,1,0.132
"2002","5","Aldh3a1",3.82536589854162,0,0,1,0.208
"2003","5","Lypd2",3.42821140915663,0,0,0.968,0.047
"2004","5","Krt16",2.94460031314301,0,0,0.961,0.116
"2005","5","Sfn",2.80789819150973,0,0,1,0.221
"2006","5","Tkt",2.77421431597751,0,0,1,0.506
"2007","5","Upk3bl",2.68565914189182,0,0,0.996,0.068
"2008","5","Aqp5",2.6768813415077,0,0,0.943,0.03
"2009","5","Krt5",2.56925301402826,0,0,1,0.114
"2010","5","2610528A11Rik",2.52570090243739,0,0,0.995,0.064
"2011","5","Urah",2.52218619998473,0,0,0.997,0.09
"2012","5","Cldn4",2.42824874472549,0,0,0.931,0.091
"2013","5","Tacstd2",2.42692706266957,0,0,1,0.091
"2014","5","Mgarp",2.36767791503162,0,0,1,0.326
"2015","5","Perp",2.32538174295722,0,0,1,0.255
"2016","5","Krt14",2.30977469419325,0,0,0.992,0.201
"2017","5","Dapl1",2.27548408531869,0,0,0.992,0.077
"2018","5","Lypd3",2.25509829412509,0,0,0.982,0.061
"2019","5","Slurp1",2.19171520665025,0,0,0.741,0.01
"2020","5","Ifi202b",2.16045960673641,0,0,0.989,0.195
"2021","5","Krt6a",2.14748662910459,0,0,0.911,0.078
"2022","5","Plet1",2.06265174653235,0,0,0.995,0.096
"2023","5","Cldn7",2.05242680960253,0,0,0.939,0.062
"2024","5","Areg",1.98050622130884,0,0,0.795,0.096
"2025","5","Sprr1a",1.96055565685611,0,0,0.478,0.03
"2026","5","Calml3",1.93548093280727,0,0,0.915,0.06
"2027","5","Epcam",1.92632000915529,0,0,0.996,0.112
"2028","5","Anxa1",1.89914350432365,0,0,0.998,0.755
"2029","5","Gsto1",1.86848387500728,0,0,0.994,0.359
"2030","5","Adm",1.8659915691831,0,0,0.842,0.183
"2031","5","Aqp3",1.85477712455712,0,0,0.998,0.085
"2032","5","Serpinb5",1.85316829215552,0,0,0.993,0.073
"2033","5","Col17a1",1.74103061999929,0,0,0.989,0.075
"2034","5","S100a10",1.70173941242121,0,0,1,0.731
"2035","5","Dsp",1.67270002541191,0,0,0.99,0.076
"2036","5","Fermt1",1.65194305730515,0,0,0.881,0.055
"2037","5","Tmprss11a",1.63276420288338,0,0,0.989,0.047
"2038","5","Fgfbp1",1.62999657081336,0,0,0.818,0.05
"2039","5","Nppb",1.62522058837538,0,0,0.69,0.03
"2040","5","Fxyd3",1.62266470034128,0,0,0.991,0.152
"2041","5","Wfdc2",1.6071040726749,0,0,0.956,0.094
